date,DSE,Bank,Cement,Ceramics,Engineering,NBFI,Food,Fuel,Insurance,IT,Jute,Miscellaneous,Mutual_Fund,Paper,Pharmaceuticals,Service_Real_Estate,Tannery,Textile,Travel_Leisure,Telecommunication,Total Volume,DSEX
9/16/2010,2906.46,2108.05,2205.21,1496.94,4033.54,4239.07,3921.31,2421.92,2802.88,1829.72,2229.41,3583.99,554.263,1000,1710.59,4391.52,1922.81,3628.49,1306.5,1471.89,73391709,-
9/15/2010,2912.91,2117.99,2231.34,1509.6,3985.07,4137.19,3921.92,2438.32,2827.79,1797.72,2323.53,3610.8,556.946,1000,1716.01,4360.06,1934.27,3648.06,1322.7,1487.35,68913066,-
9/14/2010,2926.27,2127.56,2271.2,1513.29,3978.08,4091.21,3932.32,2454.62,2861.05,1768.28,2311.77,3646.16,559.505,1000,1716.6,4473.25,1947.42,3630.81,1344.06,1505.78,52410446,-
9/13/2010,2923.68,2167.35,2259.6,1518.53,3843.41,4053.78,3831.06,2444.97,2800.42,1741.97,2311.77,3653.58,564.716,1000,1716.92,4336.56,1917.53,3526.95,1305.03,1490.32,53557396,-
9/8/2010,2905.14,2151.33,2280.62,1512.06,3800.69,4038.62,3813.71,2429.38,2782.71,1745.64,2311.77,3616.31,568.613,1000,1706.22,4290.72,1886.81,3476.35,1305.77,1501.02,93572748,-
9/6/2010,2896.79,2079.75,2282.97,1545.12,3870.98,4082.75,3865.49,2452.54,2823.91,1782.94,2064.71,3669.66,555.45,1000,1721.95,4432.07,1893.28,3589.58,1348.47,1519.45,82146915,-
9/5/2010,2935.7,2080.89,2361.44,1578.75,3966.26,4189.86,3907.86,2503.37,2888.85,1821.75,2058.83,3724.78,552.822,1000,1743.8,4631.15,1920.77,3703.37,1379.4,1533.72,73638613,-
9/2/2010,2895.78,2039.68,2217.53,1562.28,3902.95,4211.18,3856.46,2430.98,2899.06,1810.75,2058.83,3701.33,573.766,1000,1727,4638.84,1895.25,3666.17,1393.39,1543.23,85041845,-
8/31/2010,2842.25,2000.41,2071.31,1540.52,3755.33,4078.93,3809.46,2382.54,2848.21,1814.6,2058.83,3719.83,597.723,1000,1733.3,4356.62,1872.18,3560.05,1312.39,1518.86,132437544,-
8/30/2010,2818.39,1975.3,1987.58,1550.81,3734.38,3990.16,3828.18,2380.25,2850.47,1879.62,2058.83,3726.32,524.455,1000,1749.42,4182.89,1888.32,3555.21,1285.15,1516.48,78830363,-
8/29/2010,2837.38,2005.43,2004.29,1539.71,3721.18,4093.14,3873.6,2386.41,2910.56,1849.76,2058.83,3601.5,523.36,1000,1749.25,4264.42,1893.89,3448.13,1244.65,1523.02,63162629,-
8/26/2010,2830.96,2013.17,1967.14,1538.37,3716.08,4107.19,3821.73,2387.9,2921.59,1724.26,2058.83,3512.26,521.54,1000,1725.45,4306.07,1875.04,3374.04,1212.98,1532.53,74737621,-
8/25/2010,2827.79,2009.57,1960.76,1531.72,3685.41,4120.25,3812,2387.71,2937.68,1742.57,2058.83,3505.77,526.448,1000,1708.34,4299.73,1888.4,3358.95,1192.37,1537.88,79519049,-
8/24/2010,2872.78,2017.95,1993.43,1577.2,3782.12,4264.93,3922.51,2423.43,3038.66,1762.88,2058.83,3599.82,527.604,1000,1721.35,4419.16,1945.35,3483.5,1238.02,1545.61,93106667,-
8/23/2010,2857.86,2020.37,2003.01,1571.97,3710.54,4240.19,3917.54,2426.5,2986.54,1674.92,2058.83,3541.14,536.278,1000,1696.4,4223.79,1928.82,3460.32,1212.98,1560.47,90244676,-
8/22/2010,2867.64,2046.43,1988.4,1549.39,3689.43,4315.8,3886.27,2434.39,2973.5,1562.35,2058.83,3476.92,538.389,1000,1687.17,4169.81,1955.83,3363.38,1221.08,1583.65,87176890,-
8/19/2010,2865.69,2067.63,1991.97,1520.94,3673.81,4304.54,3847.01,2438.2,2951.74,1525.09,2058.83,3431.77,518.122,1000,1678.77,4267.46,1956.15,3274.56,1074.55,1578.9,70186697,-
8/18/2010,2855.48,2048.44,1984.09,1518.62,3611.03,4358.11,3829.77,2440.72,2962.16,1523.63,2058.83,3421.93,514.676,1000,1668.64,4305.92,1963.95,3277.05,1068.65,1606.24,79877779,-
8/17/2010,2817.93,2014.94,1986.08,1481.93,3520.75,4353.64,3751.71,2408.17,2898.85,1532.89,2058.83,3412.94,512.42,1000,1668.39,4202.77,1930.63,3223.8,1073.07,1573.55,77265412,-
8/16/2010,2808.58,2030.46,1996.05,1499.52,3469.77,4272.47,3711.83,2422.79,2815.24,1544.32,2058.83,3423.11,508.13,1000,1681.21,4047.97,1898.39,3155.53,1076.02,1542.04,63308970,-
8/12/2010,2826.83,2059.09,1987.69,1515.12,3459.45,4237.75,3716.46,2448.88,2821.79,1548.58,2058.83,3436.51,516.845,1000,1708.04,3875.22,1884.24,3136.47,1101.05,1537.88,54197390,-
8/11/2010,2824.51,2062.03,1990.22,1524.23,3463.63,4176.42,3698.37,2471.54,2784.72,1548.02,2058.83,3445.01,511.966,1000,1714.84,3903.37,1871.17,3112.96,1122.41,1530.15,70040267,-
8/10/2010,2815.86,2050.53,2027.16,1523.38,3470.13,4209.14,3682.51,2469.82,2824.17,1554.8,2058.83,3431.12,514.311,1000,1673.21,3889.93,1851.56,3146.35,1076.75,1537.28,96901248,-
8/9/2010,2805.28,2056.39,2026.91,1492.98,3457.18,4197.24,3624.03,2427.14,2835.61,1537.8,2058.83,3394.3,512.555,1000,1657.26,3868.64,1805.33,3168.85,1077.49,1505.18,78878545,-
8/8/2010,2799.34,2052.21,1967.29,1498.36,3398.85,4129.7,3581.78,2438.54,2830.23,1537.45,2058.83,3425.07,520.99,1000,1646.14,3799.28,1760.28,3088.73,1060.55,1527.18,76546356,-
8/5/2010,2791.72,2071.16,1964.46,1521.52,3359.43,3991.05,3598.6,2438.82,2719.88,1545.73,2058.83,3453.17,532.452,1000,1652.68,3731.59,1755.88,2946.52,1078.23,1537.28,79754824,-
8/4/2010,2772.51,2044.84,1923.9,1533.01,3357.57,3969.51,3614.39,2428.37,2626,1563.94,2176.47,3488.1,542.979,1000,1661.17,3558.32,1762.8,2906.92,1069.39,1564.03,85950584,-
8/3/2010,2758.29,2018.57,1931.58,1555.26,3348.12,3944.54,3624.2,2400.21,2591.05,1568.44,2058.83,3471.06,556.735,1000,1658.24,3524.22,1788.54,2884.17,1094.43,1624.08,91366520,-
8/2/2010,2737.58,2026.35,1946.4,1543.87,3336.15,3851.12,3599.26,2360.32,2527.95,1566.65,2058.83,3471.9,579.403,1000,1646.52,3320.41,1784.52,2799.45,1102.53,1624.67,89012602,-
8/1/2010,2735.58,2051.06,1953.47,1486.56,3242.15,3836.1,3586.46,2362.31,2467.72,1589.49,2058.83,3512.1,543.118,1000,1647.45,3335.91,1744.29,2697.58,1117.99,1604.46,80928826,-
7/29/2010,2685.77,1994.49,1914.91,1515.13,3208.36,3807.71,3599.83,2337.82,2435.57,1533.15,2058.83,3450,524.498,1000,1644.23,3264.99,1770.2,2646.68,1081.17,1536.1,70896765,-
7/27/2010,2657.66,1956.61,1913.37,1544.89,3211.49,3775.73,3601.47,2333.9,2401.63,1480.29,2058.83,3408.22,519.038,1000,1644.89,3258.86,1811.22,2599.32,1080.44,1509.94,69470034,-
7/26/2010,2673.03,2003.97,1921.51,1602.53,3176.14,3768.91,3540.98,2339.89,2399.04,1471.2,2029.41,3380.52,527.404,1000,1652.85,3252.29,1785.36,2456.18,1115.04,1491.51,51127079,-
7/25/2010,2619.79,1967.54,1871,1535.78,3085.77,3656.25,3459.82,2309.85,2376.99,1451.85,2029.41,3347.26,536.553,1000,1623.34,3082.84,1729.63,2402.94,1045.09,1458.22,63834477,-
7/22/2010,2709.07,2071.41,1970.44,1510.14,3205.59,3794.85,3493.64,2373.22,2425.75,1478.99,2029.41,3388.19,520.205,1000,1656.67,3131.19,1787.14,2421.1,990.6,1464.76,71341920,-
7/21/2010,2740.36,2110.48,1985.82,1506.06,3245.49,3851.9,3514.9,2404.15,2455.23,1499.2,2029.41,3433.98,512.179,1000,1663.59,2975.57,1800.31,2439.38,955.254,1465.95,68332893,-
7/20/2010,2723.16,2111.5,1924.48,1450.34,3100.18,3820.58,3513.9,2378.5,2436.01,1453.26,1941.18,3465.91,519.224,1000,1659.29,2822.63,1797.59,2391.48,936.845,1490.92,66699377,-
7/19/2010,2715.57,2126.47,1846.66,1463.47,3017.02,3833.23,3383.69,2376.08,2439.05,1399.94,1941.18,3432.4,494.239,1000,1649.81,2818.98,1779.05,2359.45,958.935,1529.56,57405861,-
7/18/2010,2684.96,2091.77,1828.82,1424.68,2958.07,3796.6,3328.58,2351.14,2441.01,1393.65,1941.18,3408.47,510.068,1000,1638.4,2746.25,1743.54,2354.18,978.081,1520.04,61098084,-
7/15/2010,2662.67,2125.66,1794.45,1303.19,2936.05,3742.85,3261.69,2290.07,2432.6,1387.54,1941.18,3331.77,521.956,1000,1603.18,2715.76,1730.49,2290.66,964.091,1435.63,57829960,-
7/14/2010,2658.5,2135.83,1763.7,1238.1,2946.47,3742.31,3277.98,2294.58,2443.06,1392.53,2058.83,3338.55,472.307,1000,1596.7,2743.15,1712.99,2147.58,964.091,1416.61,50933151,-
7/13/2010,2686.02,2167.08,1755.27,1234.86,2991.96,3793.36,3313.83,2312.87,2466.42,1395.74,2058.83,3380.74,475.292,1000,1613.92,2787.41,1736.54,2145.42,964.091,1410.66,48629074,-
7/12/2010,2650.82,2118.51,1723.07,1231.96,2987.24,3734.68,3307.68,2312.35,2450.93,1377.89,2058.83,3356,471.142,1000,1612.52,2810.17,1737.51,2160.29,964.091,1381.53,40749634,-
7/11/2010,2646.67,2113.08,1734.26,1242.41,2970.94,3684.83,3301.79,2307.39,2468.13,1387.64,2058.83,3306,470.152,1000,1613.74,2835.91,1702.68,2175.23,964.091,1401.15,50812385,-
7/8/2010,2699.12,2166.08,1776.09,1275.34,3030.79,3795.32,3304,2348.56,2495.29,1413.29,2058.83,3381.85,482.637,1000,1620.95,2816.97,1734.39,2211.34,964.091,1424.34,60877718,-
7/7/2010,2697.1,2161.75,1786.53,1289.47,3061.52,3798.83,3256.01,2331.61,2480.62,1401.34,1941.18,3406.91,481.479,1000,1616.95,2852.42,1738.06,2233.5,964.091,1440.98,61850053,-
7/6/2010,2680.72,2168.05,1725.78,1244.82,3022.94,3717.26,3121.03,2316.57,2414.98,1376.26,1941.18,3426.03,480.623,1000,1609.5,2864.77,1691.8,2230.76,1116.82,1441.58,73695764,-
7/5/2010,2682.92,2171.33,1722.52,1228.3,3030.09,3726.53,3096.13,2322.92,2385.23,1336.89,1941.18,3464.72,482.072,1000,1626.23,2925.44,1663.33,2184.21,1116.82,1406.5,67069971,-
7/4/2010,2619.4,2134.7,1658.33,1219.17,2890.89,3695.27,2977.07,2271.91,2284.45,1298.61,1941.18,3372.74,481.537,1000,1601.23,2814.78,1613.53,2141.31,1116.82,1329.82,70569849,-
6/30/2010,2602.79,2117.73,1596.07,1236.71,2853.36,3547.83,2973.25,2251.96,2267.95,1317.66,2041.18,3378.32,476.057,1000,1617.62,2809.19,1609.01,2137.58,1116.82,1401.15,66436389,-
6/29/2010,2598.03,2093.92,1593.84,1245.49,2894.71,3508.3,3000.19,2241.26,2311.59,1327.88,2041.18,3400.91,475.921,1000,1619.89,2796.31,1599.24,2155.49,1116.82,1461.19,55377923,-
6/28/2010,2611.87,2127.32,1585.22,1264.83,2878.89,3463.4,2997.23,2220.9,2320.4,1335.64,2041.18,3443.45,479.419,1000,1631.62,2818.11,1578.92,2135.82,1116.82,1468.92,52064048,-
6/27/2010,2616.25,2132.77,1582.31,1278.18,2874.04,3421.74,3008.67,2223.4,2344.03,1343.91,2041.18,3453.89,483.567,1000,1639.94,2826.54,1589.65,2144.1,1116.82,1473.68,54172770,-
6/24/2010,2593.37,2064.47,1591.78,1287.01,2904.49,3420.25,3010.09,2226.21,2344.22,1350.42,2041.18,3463.8,485.541,1000,1652.98,2822.27,1602.58,2162.02,1116.82,1501.02,60007672,-
6/23/2010,2589.85,2042.83,1550.45,1299.27,2930.69,3406.84,3005.85,2231.8,2358,1350.97,2041.18,3492.37,481.18,1000,1664.52,2826.83,1614.21,2181.33,1116.82,1531.93,79606893,-
6/22/2010,2591.53,2034.25,1557.06,1311.72,2958.98,3370.14,3012.32,2252.17,2362.21,1365.65,2041.18,3515.7,481.18,1000,1666.83,2867.97,1616.66,2195.95,1116.82,1531.93,36776205,-
6/21/2010,2542.94,1975.83,1549.06,1308.31,2883.31,3293.07,2998.04,2223.55,2302.52,1367.76,1941.18,3505.28,479.813,1000,1647.95,2872.58,1603.98,2201.35,1116.82,1540.85,35679165,-
6/20/2010,2586.41,2015.69,1570.45,1336.52,2922.49,3334.56,3034.38,2256.54,2326.07,1381.18,1941.18,3562.1,483.355,1000,1678.1,2880.33,1620.92,2241.97,1116.82,1581.87,51778073,-
6/17/2010,2625.06,2038.17,1603.35,1369.66,2968.68,3424.67,3063.47,2301.56,2390.44,1381.97,1941.18,3636.27,489.676,1000,1705.73,2990.89,1654.52,2244.85,1116.82,1554.52,47937414,-
6/16/2010,2613.32,2023.28,1605.14,1272.61,2973.01,3431.87,3044.81,2293,2378.5,1379.9,1941.18,3628.04,490.039,1000,1704.93,3017.75,1675.12,2220.73,1116.82,1505.78,68759755,-
6/15/2010,2633.14,1977.04,1620.76,1375.02,3039.51,3541.51,3098.26,2383.36,2454.1,1423.13,1952.94,3662.89,495.935,1000,1755.12,3103.63,1698.56,2279.7,1116.82,1507.56,57819902,-
6/14/2010,2618.28,1954.61,1595.46,1383.1,3027.17,3531.16,3056.76,2411.76,2479.38,1426.49,1941.18,3683.36,490.994,1000,1715.89,3116.79,1702.57,2292.89,1116.82,1536.1,73811741,-
6/13/2010,2611.28,1959.17,1619.61,1387.28,3000.95,3514.12,3061.37,2401.75,2441.13,1428.9,1941.18,3687.65,493.358,1000,1699.29,3063.13,1736.06,2281.18,1116.82,1558.09,67683079,-
6/10/2010,2566.82,1895.92,1637.02,1406.13,2983.83,3390.48,3047.55,2408.39,2441.35,1461.38,1941.18,3628.57,497.558,1000,1664.54,3076.81,1693.19,2263.67,1116.82,1594.95,57023400,-
6/9/2010,2529.46,1847.49,1611.12,1393.18,2984.94,3308.52,3046.26,2360.32,2439.83,1447.48,1941.18,3618.7,499.435,1000,1660.02,3109.44,1689.04,2267.12,1116.82,1607.43,48269805,-
6/8/2010,2519.19,1837.09,1602.74,1398.23,2973.43,3276.52,3062.89,2301.45,2433.93,1480.41,1929.41,3636.92,503.173,1000,1671.34,3163.62,1674.09,2289.35,1116.82,1626.45,37127525,-
6/7/2010,2464.18,1778.43,1543.98,1383.52,2904.06,3180.97,3027.22,2264.87,2376.84,1481.52,1929.41,3598.53,505.244,1000,1660.75,3153.38,1609.85,2271.66,1116.82,1621.1,52639352,-
6/6/2010,2519.9,1831.94,1543.25,1411.12,2966.56,3239.34,3047.85,2317.1,2408.62,1537.1,1941.18,3653.3,515.899,1000,1695.33,3167.02,1604.86,2289.77,1116.82,1649.04,57882565,-
6/3/2010,2535.58,1865.87,1506.2,1415.88,2981.57,3255.13,3029.65,2311.58,2359.46,1512.51,1941.18,3693.21,518.382,1000,1704.16,3200.45,1603.78,2269.37,1116.82,1656.18,44520512,-
6/2/2010,2514.95,1854.96,1499.25,1422.06,2991.17,3217.98,3030.3,2259.63,2342.59,1414.58,1941.18,3717.37,505.725,1000,1700.13,3198.78,1607.57,2245.09,1116.82,1657.37,45261918,-
6/1/2010,2517,1861.54,1513.71,1409.02,3003.99,3183.39,3031.8,2291.5,2325.61,1388.92,1941.18,3688.89,498.894,1000,1685.62,3209.74,1599.07,2242.64,1116.82,1671.04,53303522,-
5/31/2010,2504.66,1896.69,1474.37,1385.42,2930.64,3192.41,3007.32,2207.21,2323.63,1364.49,1941.18,3631.08,494.52,1000,1669.72,3143.47,1594.07,2261.68,1116.82,1643.1,48847345,-
5/30/2010,2505.8,1919.6,1457.26,1383.12,2886.98,3196.01,3022.45,2180,2312.77,1357.62,1941.18,3672.81,490.375,1000,1671.72,3147.12,1598.16,2192.41,1116.82,1644.88,55696251,-
5/26/2010,2475.99,1887.37,1485.75,1403.38,2863.97,3110.11,3015.83,2128.42,2276.03,1385.95,1941.18,3651.53,499.12,1000,1682.37,3182.2,1600.49,2181.14,1116.82,1677.58,56143131,-
5/25/2010,2428.03,1800.3,1484.71,1415.83,2862.95,3043.65,3032.38,2132.36,2238.1,1408.13,1941.18,3580.4,506.118,1000,1672.83,3197.18,1602.59,2197.23,1116.82,1690.06,54956156,-
5/24/2010,2424.56,1763.4,1474.21,1422.98,2861.02,3035.33,3058.34,2132.24,2255.38,1422.24,1941.18,3634.77,514.015,1000,1675.18,3223.5,1616.79,2228.5,1116.82,1728.11,58145911,-
5/23/2010,2462.92,1812.67,1466.48,1443.25,2873.47,3127.72,3115.12,2160.81,2312.09,1426.88,1905.89,3674.4,521.436,1000,1668.14,3135.53,1635.99,2252.79,1116.82,1760.8,51520606,-
5/20/2010,2431.66,1797.73,1421.42,1428.09,2869.19,3055.72,3145.01,2181.76,2272.28,1399.09,1823.53,3541.09,529.159,1000,1649.97,3130.58,1639.19,2180.99,1116.82,1668.66,47072989,-
5/19/2010,2396.6,1789.94,1407.9,1394.41,2832.58,2914.98,3089.66,2199.13,2220.87,1404.4,1882.36,3257.78,525.33,1000,1627.39,3137.03,1614.63,2146.37,1116.82,1669.25,41956406,-
5/18/2010,2377.32,1773.98,1398.12,1391.72,2849.9,2893.8,3082.77,2127.59,2238.52,1416.49,1882.36,3241.9,525.545,1000,1621.1,3133.43,1599.87,2165.14,1116.82,1673.42,48683511,-
5/17/2010,2366.25,1728.69,1421.48,1387.5,2891.46,2916.63,3037.65,2155.76,2251.03,1427.15,1882.36,3252.06,540.289,1000,1619.15,3188.73,1569.07,2154.3,1116.82,1652.61,54709495,-
5/16/2010,2361.47,1702.16,1443.36,1389.07,2888.62,2911.9,3042.44,2184.36,2233.12,1428.88,1882.36,3320.87,561.315,1000,1613.35,3205.09,1564.91,2157.67,1116.82,1647.85,48742785,-
5/13/2010,2309.55,1638.95,1423.9,1423.98,2796.08,2889.63,2990.79,2117.07,2201.52,1455.83,1794.12,3180.54,530.817,1000,1615.16,3250.94,1547.16,2148.46,1116.82,1691.84,49006760,-
5/12/2010,2334.84,1699.94,1433.91,1411.04,2753.17,2936.77,3003.12,2105.35,2197.94,1418.23,1794.12,3106.08,508.071,1000,1595.3,3302.67,1551.83,2138.65,1116.82,1729.89,57542092,-
5/11/2010,2290.02,1631.08,1435.6,1422.46,2671.67,2980.22,3031.06,2041.36,2173.13,1435.13,1794.12,3125.17,483.143,1000,1602.27,3284.03,1544.78,2157.51,1116.82,1707.3,47592652,-
5/10/2010,2242.33,1586.34,1438.44,1409.73,2608.29,2912.5,2939.5,2012.56,2156.53,1417.32,1794.12,3109.8,487.555,1000,1604.42,3248.7,1527.77,2132.59,1116.82,1577.11,51368584,-
5/9/2010,2215.75,1529.59,1438.33,1423.05,2632.89,2820.32,2980.09,2017.77,2164.19,1473.96,1794.12,3133.16,512.193,1000,1612.58,3243.08,1546.68,2172.05,1116.82,1659.74,43343964,-
5/6/2010,2199.16,1524.69,1375.58,1419.09,2579.97,2832.74,2935.05,1988.97,2187.84,1484.22,1794.12,3049.17,526.025,1000,1593.42,3312.1,1520.03,2166.6,1116.82,1767.34,33730476,-
5/5/2010,2177.55,1515.54,1351.55,1405.1,2530.92,2789.88,2938.03,1990.01,2173.43,1492.44,1794.12,2991.85,522.741,1000,1584.99,3264.21,1520.78,2192.71,1116.82,1756.05,36435995,-
5/4/2010,2162.79,1495.19,1333.78,1406.52,2518.13,2751.15,2907.37,1996.9,2160.63,1494.99,1900,2978.76,515.013,1000,1587.81,3312.02,1515.73,2176.84,1116.82,1747.72,38908022,-
5/3/2010,2162.65,1515.87,1339.89,1437.86,2499.37,2682.28,2859.48,1974.77,2152.49,1479.98,1941.18,2984.61,507.679,1000,1592.4,3361.21,1500.83,2177.94,1116.82,1853.54,44028069,-
5/2/2010,2167.47,1539.13,1343.24,1442.11,2480.09,2654.46,2854.55,2022.05,2100.58,1485.09,2058.83,2996.81,525.224,1000,1562.95,3497.1,1492.84,2159.74,1116.82,1882.67,45554560,-
4/29/2010,2160.34,1515.61,1346.21,1585.71,2466.93,2555.68,2895.5,2036.12,2075.01,1501.83,2058.83,2995.99,543.157,1000,1617.13,3419.94,1494.56,2202.66,1116.82,1930.22,45878665,-
4/28/2010,2159.32,1510.06,1354.24,1572.67,2490.57,2528.46,2919.14,2044.57,2071.97,1522.03,2058.83,2958.75,548.632,1000,1619.96,3458.43,1518.14,2244.43,1116.82,1929.04,39565854,-
4/27/2010,2137.87,1465.16,1376.02,1599.6,2512.53,2478.98,2901.12,2049.76,2059.46,1545.03,2164.71,2978.86,556.658,1000,1627.16,3428.84,1533.12,2271.26,1116.82,1950.44,33874153,-
4/26/2010,2135.78,1467.22,1404.86,1585.32,2519.77,2464.37,2894.69,2044.63,2051.42,1521.81,2164.71,2943.98,559.915,1000,1626.06,3403.3,1541.35,2238.17,1116.82,1959.35,40223921,-
4/25/2010,2137.35,1478.03,1399.27,1578.73,2501.66,2446.71,2907.68,2017.88,2050.5,1524.25,2164.71,2937.4,583.551,1000,1614.55,3427.54,1567.13,2240.56,1116.82,1949.84,46853682,-
4/22/2010,2102.63,1415.95,1378,1610.39,2512.35,2467.88,2931.63,1992.92,2018.58,1548.33,2164.71,2966.51,589.744,1000,1627.5,3273.66,1556.4,2239.83,1116.82,2000.37,41784018,-
4/21/2010,2082.25,1392.67,1342.68,1599.05,2473.11,2452.31,2933.31,1985.89,1997.35,1550.28,2176.47,2942.58,593.35,1000,1626.5,3219.38,1552.86,2229.67,1116.82,2015.23,41576556,-
4/20/2010,2080.24,1400.6,1338.82,1605.55,2454.9,2424.7,2908.76,1963.31,1973.68,1535.13,2235.3,2963.91,597.95,1000,1628.11,3210.27,1558.19,2229.27,1116.82,2041.98,36825370,-
4/19/2010,2062.96,1389.34,1327.86,1579.9,2414.78,2365.56,2879.12,1947.51,1948.79,1519.9,2164.71,2925.7,595.043,1000,1621.51,3164.35,1531.65,2209.95,1116.82,1979.57,32034396,-
4/18/2010,2035.21,1357.37,1332.05,1568.46,2397.28,2353.49,2861.3,1943.89,1899.23,1527.38,2194.12,2898.51,588.571,1000,1616.7,3179.86,1516.09,2177.47,1116.82,1945.09,34922510,-
4/15/2010,2025.06,1334.61,1338.47,1595.89,2397.19,2320.39,2890.36,1946.76,1887.95,1561.35,2194.12,2915.59,594.244,1000,1629.71,3251.19,1517.49,2217.02,1116.82,1987.89,31905227,-
4/13/2010,2019.94,1334.77,1337.74,1577.51,2407.68,2295.53,2908.19,1934.55,1887.13,1572.51,2364.71,2877.42,597.179,1000,1618.65,3206.19,1507.1,2237.74,1116.82,2059.82,28549993,-
4/12/2010,2008.24,1317.81,1353.21,1575.8,2409.64,2286.55,2885.97,1918.11,1892.55,1548.64,2364.71,2878.04,596.746,1000,1615.37,3137.78,1519.37,2233.29,1116.82,2098.46,34488360,-
4/11/2010,2014.74,1327.97,1335.54,1554.7,2407.47,2296.31,2892.21,1922.21,1905.23,1546.03,2247.06,2860.71,602.61,1000,1614.81,3135.5,1521.91,2223.25,1116.82,2078.9,36757059,-
4/8/2010,2027.32,1356.51,1323.42,1532.5,2396.69,2299.21,2922.87,1935.01,1891.77,1547.5,2135.3,2800.55,610.821,1000,1603.87,3173.96,1484.77,2224.89,1116.82,2099.36,28801532,-
4/7/2010,1997.55,1330.31,1306.62,1525.52,2376.76,2281.28,2867.71,1908.05,1861.14,1532.57,2129.42,2763.82,606.161,1000,1580.95,3135.33,1453.38,2213.74,1116.82,2099.36,24432104,-
4/6/2010,1992.6,1327.84,1307.09,1515.3,2369.99,2255.28,2836.14,1902.09,1862.71,1526.81,2129.42,2761.36,587.954,1000,1583.15,3140.28,1495.76,2220.29,1116.82,2118.06,27333576,-
4/5/2010,2012.58,1348.53,1339.93,1527.05,2382.76,2275.26,2873.59,1914.28,1879.48,1529.06,2129.42,2746.56,593.178,1000,1591.87,3179.19,1498.58,2213.4,1116.82,2167.74,25659793,-
4/4/2010,2032.89,1367.43,1350.3,1537.5,2385.34,2298.6,2898.08,1938.83,1888.15,1543.95,2129.42,2755.65,598.218,1000,1609.18,3143.25,1519.39,2230.04,1116.82,2147.87,29431513,-
4/1/2010,2044.66,1384.57,1367.71,1537.88,2396.16,2283.36,2904.86,1926.33,1879.53,1549.24,2123.53,2778.64,604.372,1000,1617.29,3154.54,1519.92,2252.46,1116.82,2126.83,39730865,-
3/31/2010,2042.8,1394.86,1365.9,1518.87,2387.39,2265.5,2901.09,1906.44,1855.02,1560.18,2176.47,2768.13,606.202,1000,1616.26,3125.3,1521.84,2254.52,1116.82,2116.89,27923266,-
3/30/2010,2029.1,1366.4,1340.43,1540.74,2401.96,2272.01,2911.38,1902.16,1861.32,1577.78,2176.47,2774.01,600.921,1000,1624.4,3098.23,1531.71,2279.18,1116.82,2076.56,28085406,-
3/29/2010,2028.01,1366.89,1352.96,1554.62,2384.64,2255.3,2916.74,1896.58,1867.47,1575.31,2247.06,2770.81,601.003,1000,1625.28,3076.01,1523.56,2289.62,1116.82,2067.8,33050595,-
3/28/2010,2046.64,1383.72,1327.11,1573.57,2397.14,2258.58,3059.67,1904.65,1876.24,1594.86,2341.18,2794.33,616.385,1000,1640.3,3042.56,1544.34,2296.64,1116.82,2071.89,39470853,-
3/25/2010,2068.4,1408.92,1355.78,1540.47,2433.69,2280.58,2982.2,1931.95,1878.66,1589.88,2229.42,2801.55,618.233,1000,1640.09,3054.75,1578.53,2287.64,1116.82,2095.85,43078778,-
3/24/2010,2076.95,1423.64,1344.69,1529.67,2442.44,2299.17,2986.25,1949.4,1876.47,1588.16,2117.65,2808.87,619.97,1000,1630.16,3087.98,1589.75,2257.81,1116.82,2085.92,37031955,-
3/23/2010,2058.24,1427.58,1327.85,1494.01,2397.02,2260.47,2934.51,1922.64,1856.38,1552.16,2105.89,2780.24,620.448,1000,1588.12,3059.25,1566.79,2205.64,1116.82,1984.81,48212045,-
3/22/2010,2082.88,1445.18,1340.12,1519.11,2416.38,2311.46,2961.19,1953.19,1890.07,1590.75,1952.94,2822.16,620.142,1000,1602.36,3087.52,1587.75,2222.88,1116.82,1977.79,43954402,-
3/21/2010,2066.02,1422.01,1338.68,1500.12,2375.96,2330.03,2964.3,1945.49,1864.76,1625.07,1911.77,2814.07,620.689,1000,1595.08,3167.14,1544.05,2169.31,1116.82,1997.66,42131112,-
3/18/2010,2052.3,1423.94,1326.9,1461.29,2357.33,2289.68,2944.09,1946.04,1842.01,1578.39,1911.77,2783.19,626.3,1000,1567.03,3063.94,1547.59,2129.78,1116.82,1836.94,37434129,-
3/16/2010,2048.77,1428.06,1332.26,1460.25,2353.65,2250.13,2939.76,1931.38,1830.84,1536.21,1911.77,2793.38,629.997,1000,1551.08,3077.14,1552.74,2130.32,1116.82,1916.42,29777735,-
3/15/2010,2001.31,1395.49,1308.26,1416.18,2282.78,2191.04,2822.54,1879.94,1764.93,1493.37,1882.36,2712.49,615.949,1000,1523.66,3022.8,1501.38,2091.61,1116.82,1887.79,28127996,-
3/14/2010,2016.97,1406.65,1315.75,1432.12,2295.96,2205.67,2807.07,1889.98,1792.73,1498.99,1911.77,2716.76,626.286,1000,1538.78,3067.8,1513.25,2108.28,1116.82,1910,29721669,-
3/11/2010,2047.25,1434.95,1328.48,1451.47,2335.6,2244.29,2821.83,1931.05,1813.84,1516.52,1905.89,2763.81,633.975,1000,1546.53,3130.69,1574.82,2135.48,1116.82,1985.97,30495284,-
